,ID,Recency,Frequency,Monetary,RFM,Segment,BMI,Income,Ethnicity,Lifestage,Strata,Members,Loc
801,217008101,630.2724109575673,39,29.8,121.0,Lost,Over Weight,2000 - 2999,Malay,Matured Families,Urban,5,Central
802,217016103,113.06373828621722,72,52.256944444444436,223.0,At-Risk,Over Weight,>5000,Chinese,Empty Nesters,Urban,1-3,Central
803,217017101,80.7978498267804,126,30.689682539682547,441.0,Low-Spending Loyalists,Healthy,2000 - 2999,Chinese,Matured Families,Urban,1-3,Central
804,217018101,103.62289461863156,125,31.271200000000007,331.0,Potential Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,Central
805,217027101,238.7244830783174,77,93.53766233766234,234.0,At-Risk,Over Weight,>5000,Chinese,Nesting Families,Urban,1-3,Central
806,217030101,93.85884956997977,127,24.957480314960637,341.0,Low-Spending Loyalists,Over Weight,>5000,Malay,Nesting Families,Urban,1-3,Central
807,219008101,334.6140650984074,63,58.42539682539683,223.0,At-Risk,Healthy,2000 - 2999,Malay,Teens Aches,Urban,4,Central
808,219010101,110.66974314442254,114,82.8745614035088,234.0,At-Risk,Obese,2000 - 2999,Others,Matured Families,Urban,1-3,Central
809,219012101,80.7978498267804,149,45.08859060402684,442.0,Low-Spending Loyalists,Over Weight,>5000,Chinese,Teens Aches,Urban,4,Central
810,219015101,84.87353743314323,51,38.294117647058826,422.0,New customers,Healthy,2000 - 2999,Chinese,Matured Families,Urban,4,Central
811,219018101,507.96784573384167,61,16.586885245901637,121.0,Lost,Over Weight,3000 - 3999,Chinese,Matured Families,Urban,4,Central
812,219021101,99.27421172454167,145,60.90827586206897,343.0,Loyalists,Healthy,4000 - 4999,Malay,Teens and Toddlers,Urban,6,Central
813,219023101,108.84994643050558,126,20.692063492063497,241.0,At-Risk,Obese,>5000,Malay,Matured Families,Urban,1-3,Central
814,219031101,89.91992878335142,135,57.036296296296314,343.0,Loyalists,Healthy,2000 - 2999,Chinese,Teens Aches,Urban,5,Central
815,219036101,128.06035565069945,127,49.20472440944883,243.0,Potential Loyalists,Healthy,>5000,Chinese,Nesting Families,Urban,5,Central
816,219037101,120.34415094639348,128,58.39765624999999,243.0,Potential Loyalists,Over Weight,< 1500,Malay,Teens and Toddlers,Urban,7+,Central
817,219042101,1028.1035389563795,23,49.34347826086957,113.0,Churned,Under Weight,2000 - 2999,Chinese,Teens Aches,Urban,4,Central
818,219045101,82.88579638629777,155,42.84516129032257,442.0,Low-Spending Loyalists,Under Weight,>5000,Chinese,Matured Families,Urban,5,Central
819,219054101,87.81400108459273,108,71.35833333333333,434.0,Best customers,Healthy,3000 - 3999,Chinese,Teens and Toddlers,Urban,7+,Central
820,219063101,85.20779609353276,125,44.745599999999996,432.0,Low-Spending Loyalists,Obese,>5000,Malay,Yankys,Urban,1-3,Central
821,219067101,111.36717948163275,102,85.23333333333332,234.0,At-Risk,Healthy,2000 - 2999,Malay,Teens Aches,Urban,6,Central
822,219072101,773.9788969267839,56,45.53571428571429,122.0,Lost,Under Weight,>5000,Malay,Teens and Toddlers,Urban,5,Central
823,219077101,661.1295075757637,38,73.02894736842104,124.0,At-Risk,Obese,>5000,Malay,Nesting Families,Urban,4,Central
824,219081101,145.70673602890392,88,83.07386363636365,234.0,At-Risk,Under Weight,>5000,Chinese,Nesting Families,Urban,5,Central
825,219084101,99.27421172454167,124,55.36129032258065,333.0,Loyalists,Under Weight,>5000,Chinese,Teens and Toddlers,Urban,4,Central
826,219087101,133.32818869038627,144,36.8763888888889,242.0,At-Risk,Obese,>5000,Malay,Matured Families,Urban,4,Central
827,222003103,1147.3001795903535,4,58.7,113.0,Churned,Over Weight,>5000,Others,Nesting Families,Urban,5,Central
828,222008101,99.27421172454167,148,39.28648648648648,342.0,Low-Spending Loyalists,Healthy,2000 - 2999,Chinese,Matured Families,Urban,1-3,Central
829,222012105,98.18336487462415,119,70.24033613445376,334.0,Loyalists,Healthy,2000 - 2999,Others,Matured Families,Urban,4,Central
830,222013101,110.99683458224209,71,27.55633802816902,221.0,Churned,Over Weight,3000 - 3999,Chinese,Nesting Families,Urban,1-3,Central
831,222015101,927.1208075956165,12,63.98333333333334,114.0,Churned,Over Weight,< 1500,Malay,Teens Aches,Urban,4,Central
832,222018101,89.91992878335142,131,20.561068702290076,341.0,Low-Spending Loyalists,Healthy,< 1500,Chinese,Teens Aches,Urban,6,Central
833,222019101,86.77229395983339,130,32.762307692307694,442.0,Low-Spending Loyalists,Over Weight,< 1500,Others,Teens Aches,Urban,1-3,Central
834,222022101,109.89121476563103,3,113.06666666666666,214.0,At-Risk,Under Weight,>5000,Malay,Matured Families,Urban,1-3,Central
835,222023101,98.18336487462415,87,21.314942528735642,331.0,Potential Loyalists,Healthy,>5000,Malay,Teens Aches,Urban,6,Central
836,224018101,87.81400108459273,96,29.613541666666663,431.0,Low-Spending Loyalists,Under Weight,>5000,Chinese,Teens and Toddlers,Urban,7+,Central
837,224029101,87.81400108459273,137,39.189781021897794,442.0,Low-Spending Loyalists,Over Weight,< 1500,Malay,Matured Families,Urban,1-3,Central
838,224039101,117.71077303703196,121,44.71074380165288,232.0,At-Risk,Over Weight,2000 - 2999,Chinese,Teens Aches,Urban,4,Central
839,224041101,454.27092189369523,21,52.314285714285724,113.0,Churned,Healthy,< 1500,Others,Empty Nesters,Urban,1-3,Central
840,224051101,110.66974314442254,100,49.35800000000001,233.0,Potential Loyalists,Healthy,>5000,Others,Matured Families,Urban,5,Central
841,224067101,109.66681551127492,2,115.35,214.0,At-Risk,Obese,< 1500,Malay,Teens Aches,Urban,5,Central
842,224079101,116.91117518602073,88,82.9715909090909,234.0,At-Risk,Obese,< 1500,Others,Teens Aches,Urban,1-3,Central
843,224080101,120.34415094639348,145,49.5620689655173,243.0,Potential Loyalists,Over Weight,2000 - 2999,Others,Teens Aches,Urban,1-3,Central
844,224081101,98.98166514180717,87,41.573563218390795,332.0,Low-Spending Loyalists,Obese,< 1500,Others,Matured Families,Urban,1-3,Central
845,224086101,124.97539782484813,63,75.64444444444442,224.0,At-Risk,Obese,>5000,Chinese,Nesting Families,Urban,5,Central
846,224088101,98.98166514180717,139,60.31151079136693,343.0,Loyalists,Healthy,>5000,Chinese,Matured Families,Urban,7+,Central
847,224098101,87.81400108459273,144,34.56041666666667,442.0,Low-Spending Loyalists,Healthy,>5000,Malay,Teens Aches,Urban,5,Central
848,224100101,109.53256191944719,75,44.58266666666666,222.0,At-Risk,Under Weight,>5000,Chinese,Teens and Toddlers,Urban,5,Central
849,224106101,82.88579638629777,147,22.72925170068027,441.0,Low-Spending Loyalists,Healthy,1500 - 1999,Malay,Empty Nesters,Urban,1-3,Central
850,224109101,1126.2702570427389,8,60.325,113.0,Churned,Under Weight,>5000,Chinese,Nesting Families,Urban,5,Central
851,224112101,140.91756158834164,131,53.891603053435134,243.0,Potential Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,5,Central
852,224113101,993.2294240911713,27,26.5962962962963,121.0,Lost,Under Weight,4000 - 4999,Malay,Matured Families,Urban,5,Central
853,224116101,91.93158114073543,117,18.371794871794883,331.0,Potential Loyalists,Over Weight,>5000,Chinese,Teens Aches,Urban,5,Central
854,224117101,80.7978498267804,148,62.19932432432432,443.0,Best customers,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,Central
855,224124101,84.87353743314323,139,38.39208633093526,442.0,Low-Spending Loyalists,Under Weight,1500 - 1999,Others,Teens and Toddlers,Urban,7+,Central
856,225002101,80.7978498267804,154,67.90389610389607,444.0,Best customers,Healthy,>5000,Malay,Teens Aches,Urban,5,Central
857,225016105,94.82775807701344,127,28.685826771653556,341.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Matured Families,Urban,4,Central
858,225027101,87.81400108459273,106,48.734905660377365,433.0,Best customers,Healthy,>5000,Malay,Matured Families,Urban,1-3,Central
859,225036101,91.93158114073543,123,29.492682926829268,331.0,Potential Loyalists,Healthy,1500 - 1999,Malay,Matured Families,Urban,1-3,Central
860,225040101,96.56888778555216,154,34.8051948051948,342.0,Low-Spending Loyalists,Healthy,3000 - 3999,Chinese,Matured Families,Urban,5,Central
861,225048101,87.25122260556122,145,70.31862068965516,444.0,Best customers,Healthy,>5000,Chinese,Matured Families,Urban,4,Central
862,225051101,104.21620456228013,120,93.79500000000004,334.0,Loyalists,Healthy,3000 - 3999,Others,Matured Families,Urban,1-3,Central
863,225053101,100.79906461717037,113,20.276106194690264,331.0,Potential Loyalists,Healthy,>5000,Others,Teens Aches,Urban,7+,Central
864,225066101,82.88579638629777,152,48.74999999999999,443.0,Best customers,Over Weight,1500 - 1999,Others,Matured Families,Urban,4,Central
865,225074101,89.91992878335142,135,32.769629629629655,342.0,Low-Spending Loyalists,Over Weight,3000 - 3999,Malay,Teens Aches,Urban,1-3,Central
866,225077101,87.25122260556122,109,86.4238532110092,434.0,Best customers,Healthy,>5000,Chinese,Empty Nesters,Urban,1-3,Central
867,225092101,82.88579638629777,103,127.457281553398,434.0,Best customers,Obese,4000 - 4999,Others,Matured Families,Urban,5,Central
868,225094101,99.27421172454167,139,45.37553956834531,342.0,Low-Spending Loyalists,Healthy,< 1500,Others,Teens Aches,Urban,4,Central
869,225097101,89.91992878335142,137,58.393430656934285,343.0,Loyalists,Obese,4000 - 4999,Others,Teens Aches,Urban,5,Central
870,225104101,752.9783083614127,47,39.71063829787234,122.0,Lost,Obese,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,Central
871,225106101,120.30385955826942,94,166.96595744680852,234.0,At-Risk,Healthy,>5000,Others,Empty Nesters,Urban,1-3,Central
872,225109101,904.5887858412748,34,59.29411764705882,123.0,Churned,Over Weight,>5000,Malay,Teens and Toddlers,Urban,4,Central
873,225110102,85.20779609353276,145,114.74896551724134,444.0,Best customers,Healthy,>5000,Malay,Matured Families,Urban,1-3,Central
874,225111101,98.75489480624226,96,76.78020833333336,334.0,Loyalists,Obese,4000 - 4999,Malay,Teens Aches,Urban,7+,Central
875,225113101,281.6382279719082,40,72.74249999999999,224.0,At-Risk,Healthy,>5000,Malay,Teens Aches,Urban,5,Central
876,225126101,94.30724124759843,130,150.44076923076926,344.0,Loyalists,Over Weight,>5000,Chinese,Nesting Families,Urban,5,Central
877,225129101,126.03778156486176,130,68.24923076923079,244.0,Potential Loyalists,Healthy,4000 - 4999,Chinese,Teens Aches,Urban,5,Central
878,225130101,1065.6308281917084,12,25.083333333333332,111.0,Lost,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,Central
879,225133101,189.49216184862502,125,45.44719999999998,232.0,At-Risk,Healthy,2000 - 2999,Chinese,Matured Families,Urban,4,Central
880,225141101,143.886484613261,128,29.989062500000003,241.0,At-Risk,Over Weight,>5000,Chinese,Teens Aches,Urban,4,Central
881,225144101,91.93158114073543,137,25.266423357664245,341.0,Low-Spending Loyalists,Under Weight,< 1500,Malay,Teens Aches,Urban,5,Central
882,225145101,85.20779609353276,141,46.11489361702125,443.0,Best customers,Healthy,2000 - 2999,Chinese,Matured Families,Urban,1-3,Central
883,225150101,80.7978498267804,130,57.5915384615385,443.0,Best customers,Healthy,>5000,Malay,Teens and Toddlers,Urban,5,Central
884,225161102,87.81400108459273,75,74.86000000000001,424.0,Loyalists,Obese,4000 - 4999,Others,Teens and Toddlers,Urban,5,Central
885,225163101,107.99965706338291,96,23.331250000000008,231.0,Churned,Under Weight,>5000,Malay,Teens Aches,Urban,4,Central
886,225179101,87.81400108459273,148,80.00405405405404,444.0,Best customers,Under Weight,>5000,Chinese,Teens Aches,Urban,5,Central
887,225198101,92.24360455365657,139,91.47841726618708,344.0,Loyalists,Healthy,4000 - 4999,Malay,Teens and Toddlers,Urban,6,Central
888,225200101,169.43879529276677,109,39.075229357798186,232.0,At-Risk,Over Weight,>5000,Malay,Teens and Toddlers,Urban,5,Central
889,225204101,80.7978498267804,116,45.1586206896552,432.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Teens and Toddlers,Urban,6,Central
890,225223101,155.4179493585442,55,31.19636363636364,221.0,Churned,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,7+,Central
891,225225101,109.90432452128672,142,63.28591549295775,243.0,Potential Loyalists,Over Weight,2000 - 2999,Malay,Teens Aches,Urban,4,Central
892,225228101,728.9848653623229,26,86.63846153846154,124.0,At-Risk,Under Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,6,Central
893,225230101,93.85884956997977,149,36.681879194630866,342.0,Low-Spending Loyalists,Under Weight,4000 - 4999,Chinese,Teens Aches,Urban,1-3,Central
894,225238101,87.81400108459273,139,79.41007194244608,444.0,Best customers,Healthy,3000 - 3999,Malay,Teens and Toddlers,Urban,7+,Central
895,238001101,92.24360455365657,154,78.20389610389608,344.0,Loyalists,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,5,Central
896,238003101,97.55413167641117,101,47.45742574257426,333.0,Loyalists,Healthy,4000 - 4999,Malay,Matured Families,Urban,5,Central
897,238010101,92.24360455365657,72,47.50833333333333,323.0,Potential Loyalists,Obese,2000 - 2999,Malay,Teens Aches,Urban,4,Central
898,238020101,892.9817092184949,33,44.77575757575758,122.0,Lost,Over Weight,1500 - 1999,Malay,Teens and Toddlers,Rural,5,Central
899,238022101,101.8396172305475,53,43.41509433962264,322.0,New customers,Under Weight,1500 - 1999,Others,Matured Families,Rural,6,Central
900,238026101,339.951953995167,118,21.563559322033907,231.0,Churned,Healthy,2000 - 2999,Malay,Teens and Toddlers,Rural,5,Central
901,239009101,87.81400108459273,147,22.016326530612247,441.0,Low-Spending Loyalists,Healthy,3000 - 3999,Chinese,Empty Nesters,Urban,1-3,Central
902,239011101,80.7978498267804,142,47.06338028169013,443.0,Best customers,Healthy,3000 - 3999,Chinese,Matured Families,Urban,5,Central
903,239038101,80.7978498267804,152,29.595394736842092,441.0,Low-Spending Loyalists,Healthy,1500 - 1999,Chinese,Teens Aches,Urban,5,Central
904,239044101,94.82775807701344,117,32.57435897435898,332.0,Low-Spending Loyalists,Over Weight,< 1500,Others,Matured Families,Rural,4,Central
905,239048101,82.88579638629777,135,16.988888888888887,441.0,Low-Spending Loyalists,Healthy,1500 - 1999,Others,Matured Families,Urban,7+,Central
906,239052101,154.98941308196552,79,117.24050632911393,234.0,At-Risk,Over Weight,2000 - 2999,Malay,Teens Aches,Urban,6,Central
907,239057101,948.931150607526,25,57.827999999999996,113.0,Churned,Healthy,2000 - 2999,Malay,Teens and Toddlers,Rural,5,Central
908,239062101,965.088389802456,21,20.961904761904766,111.0,Lost,Healthy,< 1500,Malay,Teens and Toddlers,Rural,7+,Central
909,239065101,89.2031717453565,116,71.34568965517245,334.0,Loyalists,Over Weight,4000 - 4999,Others,Teens and Toddlers,Rural,7+,Central
910,240003101,927.9823990914615,20,50.96999999999999,113.0,Churned,Healthy,3000 - 3999,Others,Teens Aches,Urban,4,Central
911,240026101,136.8806746881056,140,51.67142857142859,243.0,Potential Loyalists,Over Weight,3000 - 3999,Malay,Matured Families,Urban,4,Central
912,240032101,87.81400108459273,135,40.75555555555554,442.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Teens Aches,Urban,1-3,Central
913,240033101,80.7978498267804,105,46.92285714285715,433.0,Best customers,Healthy,>5000,Malay,Teens and Toddlers,Urban,4,Central
914,240035101,80.7978498267804,142,47.84577464788733,443.0,Best customers,Healthy,>5000,Chinese,Matured Families,Urban,1-3,Central
915,240041101,98.5933734559489,117,35.45726495726495,332.0,Low-Spending Loyalists,Healthy,4000 - 4999,Chinese,Teens Aches,Urban,4,Central
916,240042101,902.2911992052998,19,20.61578947368421,111.0,Lost,Healthy,3000 - 3999,Chinese,Matured Families,Urban,1-3,Central
917,240043101,89.91992878335142,98,27.8030612244898,331.0,Potential Loyalists,Healthy,2000 - 2999,Chinese,Teens Aches,Urban,1-3,Central
918,240047101,129.87423735017546,123,91.7967479674797,234.0,At-Risk,Obese,3000 - 3999,Others,Teens Aches,Urban,7+,Central
919,240048101,80.7978498267804,150,23.708000000000006,441.0,Low-Spending Loyalists,Obese,1500 - 1999,Malay,Teens Aches,Urban,5,Central
920,240050101,95.66725075555168,136,67.3786764705882,344.0,Loyalists,Over Weight,>5000,Others,Teens and Toddlers,Urban,6,Central
921,240058101,89.91992878335142,96,21.894791666666674,331.0,Potential Loyalists,Over Weight,2000 - 2999,Malay,Teens Aches,Urban,5,Central
922,240064101,110.11470129155566,3,18.433333333333334,211.0,Lost,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,5,Central
923,240065101,400.5709970181661,92,30.55,131.0,Churned,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,1-3,Central
924,241011101,448.3227438922932,60,27.088333333333335,121.0,Lost,Healthy,3000 - 3999,Chinese,Matured Families,Urban,4,Central
925,241012101,97.80747988062728,136,56.714705882352945,343.0,Loyalists,Over Weight,2000 - 2999,Chinese,Nesting Families,Urban,5,Central
926,242033101,85.20779609353276,125,19.268000000000015,431.0,Low-Spending Loyalists,Healthy,>5000,Malay,Teens Aches,Rural,5,Central
927,242034101,682.5526919293831,35,70.77142857142857,124.0,At-Risk,Obese,2000 - 2999,Malay,Teens Aches,Rural,5,Central
928,242049101,150.2085986650634,140,51.41857142857144,243.0,Potential Loyalists,Over Weight,3000 - 3999,Malay,Teens Aches,Rural,5,Central
929,244004102,1011.983860085149,10,30.589999999999996,111.0,Lost,Healthy,1500 - 1999,Chinese,Nesting Families,Rural,1-3,Central
930,244008101,85.20779609353276,94,46.220212765957434,433.0,Best customers,Healthy,1500 - 1999,Chinese,Empty Nesters,Urban,1-3,Central
931,244033101,82.88579638629777,132,62.21136363636362,443.0,Best customers,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Rural,6,Central
932,244034101,91.07324136191298,145,53.74965517241379,343.0,Loyalists,Healthy,< 1500,Others,Matured Families,Rural,1-3,Central
933,244036101,96.56888778555216,154,29.232467532467545,341.0,Low-Spending Loyalists,Healthy,< 1500,Chinese,Matured Families,Rural,1-3,Central
934,244039101,82.88579638629777,144,61.4486111111111,443.0,Best customers,Under Weight,2000 - 2999,Malay,Teens Aches,Rural,6,Central
935,244042101,87.81400108459273,112,83.67410714285718,434.0,Best customers,Obese,< 1500,Malay,Nesting Families,Rural,4,Central
936,244049101,80.7978498267804,152,55.634868421052644,443.0,Best customers,Under Weight,>5000,Malay,Teens Aches,Rural,5,Central
937,244050101,96.56888778555216,149,41.320805369127534,342.0,Low-Spending Loyalists,Healthy,3000 - 3999,Malay,Matured Families,Rural,1-3,Central
938,244051101,104.70119127387349,83,54.11566265060242,333.0,Loyalists,Over Weight,4000 - 4999,Malay,Teens and Toddlers,Rural,5,Central
939,244054101,82.88579638629777,136,29.72426470588237,441.0,Low-Spending Loyalists,Healthy,4000 - 4999,Chinese,Teens Aches,Rural,5,Central
